"","goldschmidt_TF","goldschmidt_TF_ionic","octahedral_factor","octahedral_factor_ionic","A_O","B_O","A_B"
"316",1.0860525125,1.02653339663,0.399821428571,0.3875,3.01,1.95975,2.16975
"317",1.09994388185,1.02785624894,0.382142857143,0.385714285714,3.01,1.935,2.145
"318",1.10998248311,0.967981127644,0.369642857143,0.471428571429,3.01,1.9175,2.1275
"319",1.10637630221,0.970336312869,0.374107142857,0.467857142857,3.01,1.92375,2.13375
"320",1.10279347739,0.972702986803,0.378571428571,0.464285714286,3.01,1.93,2.14
"321",1.09148277506,0.987149070765,0.392857142857,0.442857142857,3.01,1.95,2.16
"322",0.999244794071,0.936169541289,0.521428571429,0.521428571429,3.01,2.13,2.34
"323",1.09541503416,0.978670489789,0.387857142857,0.455357142857,3.01,1.943,2.153
"324",1.12064836718,0.962142882001,0.356607142857,0.480357142857,3.01,1.89925,2.10925
"325",1.08813466839,0.984711665652,0.397142857143,0.446428571429,3.01,1.956,2.166
"326",1.01063219913,0.956374639303,0.504285714286,0.489285714286,3.01,2.106,2.316
"327",1.07780296816,0.985319887805,0.410535714286,0.445535714286,3.01,1.97475,2.18475
"328",1.10940391523,0.970336312869,0.370357142857,0.467857142857,3.01,1.9185,2.1285
"329",1.07386044973,0.997020561473,0.415714285714,0.428571428571,3.01,1.982,2.192
"330",1.02228213803,0.977471138699,0.487142857143,0.457142857143,3.01,2.082,2.292
"331",1.04872698269,1.00203071505,0.449642857143,0.421428571429,3.01,2.0295,2.2395
"332",1.04230725337,1.01220361571,0.458571428571,0.407142857143,3.01,2.042,2.252
"333",1.08757864659,0.987149070765,0.397857142857,0.442857142857,3.01,1.957,2.167
"334",1.04743671819,1.00203071505,0.451428571429,0.421428571429,3.01,2.032,2.242
"335",1.05131707156,0.999519359873,0.446071428571,0.425,3.01,2.0245,2.2345
"336",1.04872698269,1.00203071505,0.449642857143,0.421428571429,3.01,2.0295,2.2395
"337",1.04743671819,1.02785624894,0.451428571429,0.385714285714,3.01,2.032,2.242
"338",1.05522628229,0.992060260172,0.440714285714,0.435714285714,3.01,2.017,2.227
"339",1.05002042988,1.00455472189,0.447857142857,0.417857142857,3.01,2.027,2.237
"340",1.04358490384,1.01996988386,0.456785714286,0.396428571429,3.01,2.0395,2.2495
"341",1.05995588216,1.00964107491,0.434285714286,0.410714285714,3.01,2.008,2.218
"342",1.03420379561,0.999519359873,0.47,0.425,3.01,2.058,2.268
"343",1.04756560176,1.01220361571,0.45125,0.407142857143,3.01,2.03175,2.24175
"344",1.04435299871,1.01736791987,0.455714285714,0.4,3.01,2.038,2.248
"345",1.06659554566,1.00455472189,0.425357142857,0.417857142857,3.01,1.9955,2.2055
"346",1.04692150092,1.01220361571,0.452142857143,0.407142857143,3.01,2.033,2.243
"347",1.04885618399,1.01092072139,0.449464285714,0.408928571429,3.01,2.02925,2.23925
"348",1.04756560176,1.01220361571,0.45125,0.407142857143,3.01,2.03175,2.24175
"349",1.04692150092,1.02521394496,0.452142857143,0.389285714286,3.01,2.033,2.243
"350",1.05079803079,1.00709147624,0.446785714286,0.414285714286,3.01,2.0255,2.2355
"351",1.04821049563,1.01348977024,0.450357142857,0.405357142857,3.01,2.0305,2.2405
"352",1.044993942,1.02127586322,0.454821428571,0.394642857143,3.01,2.03675,2.24675
"353",1.05313775921,1.01607190978,0.443571428571,0.401785714286,3.01,2.021,2.231
"354",1.04026950702,1.01092072139,0.461428571429,0.408928571429,3.01,2.046,2.256
"355",1.04698587536,1.01736791987,0.452053571429,0.4,3.01,2.032875,2.242875
"356",1.04537888574,1.01996988386,0.454285714286,0.396428571429,3.01,2.036,2.246
"357",1.05640472087,1.01348977024,0.439107142857,0.405357142857,3.01,2.01475,2.22475
"358",1.04666408231,1.01736791987,0.4525,0.4,3.01,2.0335,2.2435
"359",1.04763005543,1.01671950182,0.451160714286,0.400892857143,3.01,2.031625,2.241625
"360",1.04698587536,1.01736791987,0.452053571429,0.4,3.01,2.032875,2.242875
"361",1.04666408231,1.02389788085,0.4525,0.391071428571,3.01,2.0335,2.2435
"362",1.04859781321,1.01477919743,0.449821428571,0.403571428571,3.01,2.02975,2.23975
"363",1.04730786634,1.01801716551,0.451607142857,0.399107142857,3.01,2.03225,2.24225
"364",1.0456998889,1.02193010785,0.453839285714,0.39375,3.01,2.035375,2.245375
"365",1.04640679025,1.02258519125,0.452857142857,0.392857142857,3.01,2.034,2.244
"366",1.04730786634,1.01801716551,0.451607142857,0.399107142857,3.01,2.03225,2.24225
"367",1.04821049563,1.01348977024,0.450357142857,0.405357142857,3.01,2.0305,2.2405
"368",1.05002042988,1.00455472189,0.447857142857,0.417857142857,3.01,2.027,2.237
"369",1.05183662534,0.995775841671,0.445357142857,0.430357142857,3.01,2.0235,2.2335
"370",1.05365911454,0.987149070765,0.442857142857,0.442857142857,3.01,2.02,2.23
"371",1.04154216363,1.00455472189,0.459642857143,0.417857142857,3.01,2.0435,2.2535
"372",1.00967334505,0.905353517796,0.505714285714,0.573214285714,3.01,2.108,2.318
"373",1.0367225579,0.987149070765,0.466428571429,0.442857142857,3.01,2.053,2.263
"374",1.01027241551,0.905867631094,0.504821428571,0.572321428571,3.01,2.10675,2.31675
"375",1.05365911454,0.931794917265,0.442857142857,0.528571428571,3.01,2.02,2.23
"376",1.02721593213,0.954086661697,0.48,0.492857142857,3.01,2.072,2.282
"377",1.06686286284,0.923167186549,0.425,0.542857142857,3.01,1.995,2.205
"378",1.01147269163,0.906897611346,0.503035714286,0.570535714286,3.01,2.10425,2.31425
"379",1.03069802003,0.912604632927,0.475,0.560714285714,3.01,2.065,2.275
"380",1.01788207144,0.923167186549,0.493571428571,0.542857142857,3.01,2.091,2.301
"381",1.03697510907,0.908446980841,0.466071428571,0.567857142857,3.01,2.0525,2.2625
"382",1.01958870006,0.903302886952,0.491071428571,0.576785714286,3.01,2.0875,2.2975
"383",1.01327846292,0.908446980841,0.500357142857,0.567857142857,3.01,2.1005,2.3105
"384",1.02265052799,0.901261524495,0.486607142857,0.580357142857,3.01,2.08125,2.29125
"385",1.00871630871,0.89418884437,0.507142857143,0.592857142857,3.01,2.11,2.32
"386",1.0510574871,0.982286267461,0.446428571429,0.45,3.01,2.025,2.235
"387",1.09647313355,0.9715182085,0.386517857143,0.466071428571,3.01,1.941125,2.151125
"388",1.0473722883,1.01477919743,0.451517857143,0.403571428571,3.01,2.032125,2.242125
"389",1.12175580018,0.955229280453,0.355267857143,0.491071428571,3.01,1.897375,2.107375
"390",1.09022482334,0.970336312869,0.394464285714,0.467857142857,3.01,1.95225,2.16225
"391",1.04833956969,1.00709147624,0.450178571429,0.414285714286,3.01,2.03025,2.24025
"392",1.04281793796,0.988985057878,0.457857142857,0.440178571429,3.01,2.041,2.251
"393",1.07793943346,0.967981127644,0.410357142857,0.471428571429,3.01,1.9745,2.1845
"394",1.05027950228,0.992060260172,0.4475,0.435714285714,3.01,2.0265,2.2365
"395",1.09176271422,0.958673616801,0.3925,0.485714285714,3.01,1.9495,2.1595
"396",1.06592783842,0.965637347674,0.42625,0.475,3.01,1.99675,2.20675
"397",1.07264276748,0.960983673709,0.417321428571,0.482142857143,3.01,1.98425,2.19425
"398",1.06002186957,0.964469708801,0.434196428571,0.476785714286,3.01,2.007875,2.217875
"399",1.05320290041,0.970336312869,0.443482142857,0.467857142857,3.01,2.020875,2.230875
"400",1.06333174864,0.962142882001,0.429732142857,0.480357142857,3.01,2.001625,2.211625
"401",1.05418098632,0.963304890312,0.442142857143,0.478571428571,3.01,2.019,2.229
"402",1.03823971286,1.00203071505,0.464285714286,0.421428571429,3.01,2.05,2.26
"403",1.04345699785,1.01671950182,0.456964285714,0.400892857143,3.01,2.03975,2.24975
"404",1.04052378948,1.01092072139,0.461071428571,0.408928571429,3.01,2.0455,2.2555
"405",1.06154185106,0.975081233714,0.432142857143,0.460714285714,3.01,2.005,2.215
"406",1.03470656848,0.999519359873,0.469285714286,0.425,3.01,2.057,2.267
"407",1.07494515726,0.965637347674,0.414285714286,0.475,3.01,1.98,2.19
"408",1.02895403015,0.988372303815,0.4775,0.441071428571,3.01,2.0685,2.2785
"409",1.03257315288,0.976872564824,0.472321428571,0.458035714286,3.01,2.06125,2.27125
"410",1.02610168079,0.982891496215,0.481607142857,0.449107142857,3.01,2.07425,2.28425
"411",1.03571358218,0.97448558238,0.467857142857,0.461607142857,3.01,2.055,2.265
"412",1.02326510162,0.977471138699,0.485714285714,0.457142857143,3.01,2.08,2.29
"413",1.11726583274,0.963304890312,0.360714285714,0.478571428571,3.01,1.905,2.115
"414",1.1246453957,0.958673616801,0.351785714286,0.485714285714,3.01,1.8925,2.1025
"415",1.12837185494,0.956374639303,0.347321428571,0.489285714286,3.01,1.88625,2.09625
"416",1.13212309116,0.954086661697,0.342857142857,0.492857142857,3.01,1.88,2.09
"417",1.04846867555,0.982286267461,0.45,0.45,3.01,2.03,2.24
"418",1.05627365329,0.977471138699,0.439285714286,0.457142857143,3.01,2.015,2.225
"419",1.0510574871,0.982286267461,0.446428571429,0.45,3.01,2.025,2.235
"420",1.04846867555,1.03318192899,0.45,0.378571428571,3.01,2.03,2.24
"421",1.06419570569,0.963304890312,0.428571428571,0.478571428571,3.01,2,2.21
"422",1.05365911454,0.987149070765,0.442857142857,0.442857142857,3.01,2.02,2.23
"423",1.04345699785,1.01671950182,0.456964285714,0.400892857143,3.01,2.03975,2.24975
"424",1.04052378948,1.01092072139,0.461071428571,0.408928571429,3.01,2.0455,2.2555
"425",1.06154185106,0.975081233714,0.432142857143,0.460714285714,3.01,2.005,2.215
"426",1.03470656848,0.999519359873,0.469285714286,0.425,3.01,2.057,2.267
"427",1.07494515726,0.965637347674,0.414285714286,0.475,3.01,1.98,2.19
"428",1.04205209859,0.976274723597,0.458928571429,0.458928571429,3.01,2.0425,2.2525
"429",1.02895403015,0.988372303815,0.4775,0.441071428571,3.01,2.0685,2.2785
"430",1.04846867555,0.9715182085,0.45,0.466071428571,3.01,2.03,2.24
"431",1.03257315288,0.976872564824,0.472321428571,0.458035714286,3.01,2.06125,2.27125
"432",1.02610168079,0.982891496215,0.481607142857,0.449107142857,3.01,2.07425,2.28425
"433",1.03571358218,0.97448558238,0.467857142857,0.461607142857,3.01,2.055,2.265
"434",1.02326510162,0.977471138699,0.485714285714,0.457142857143,3.01,2.08,2.29
"435",1.04077819627,1.01736791987,0.460714285714,0.4,3.01,2.045,2.255
"436",1.06154185106,0.992060260172,0.432142857143,0.435714285714,3.01,2.005,2.215
"437",1.07494515726,1.02785624894,0.414285714286,0.385714285714,3.01,1.98,2.19
"438",1.02957620577,0.992677596986,0.476607142857,0.434821428571,3.01,2.06725,2.27725
"439",1.01327846292,0.964469708801,0.500357142857,0.476785714286,3.01,2.1005,2.3105
"440",0.982183392419,0.912604632927,0.547857142857,0.560714285714,3.01,2.167,2.377
"441",0.925387570162,0.823983935102,0.642857142857,0.728571428571,3.01,2.3,2.51
"442",1.0396343443,1.01028049294,0.462321428571,0.409821428571,3.01,2.04725,2.25725
"443",1.03294899848,0.998268396969,0.471785714286,0.426785714286,3.01,2.0605,2.2705
"444",1.01983297143,0.975081233714,0.490714285714,0.460714285714,3.01,2.087,2.297
"445",1.0070458535,0.952946773212,0.509642857143,0.494642857143,3.01,2.1135,2.3235
"446",0.994575425875,0.931794917265,0.528571428571,0.528571428571,3.01,2.14,2.35
"447",1.04090544632,1.00392252886,0.460535714286,0.41875,3.01,2.04475,2.25475
"448",1.03546164504,0.985928861778,0.468214285714,0.444642857143,3.01,2.0555,2.2655
"449",1.05666695364,0.945603377805,0.43875,0.50625,3.01,2.01425,2.22425
"450",1.00668861836,0.928000522604,0.510178571429,0.534821428571,3.01,2.11425,2.32425
"451",1.02610168079,0.95925008921,0.481607142857,0.484821428571,3.01,2.07425,2.28425
"452",1.06994666903,0.936719259164,0.420892857143,0.520535714286,3.01,1.98925,2.19925
"453",1.03007448826,0.968568851461,0.475892857143,0.470535714286,3.01,2.06625,2.27625
"454",1.01873467099,0.947850801163,0.492321428571,0.502678571429,3.01,2.08925,2.29925
"455",1.01873467099,0.947850801163,0.492321428571,0.502678571429,3.01,2.08925,2.29925
"456",1.0043135125,0.925846139499,0.51375,0.538392857143,3.01,2.11925,2.32925
"457",1.0510574871,0.92962290114,0.446428571429,0.532142857143,3.01,2.025,2.235
"458",1.02474309647,0.951809605225,0.483571428571,0.496428571429,3.01,2.077,2.287
"459",1.06419570569,0.921035160714,0.428571428571,0.546428571429,3.01,2,2.21
"460",1.03232274106,0.9247726947,0.472678571429,0.540178571429,3.01,2.06175,2.27175
"461",1.00788038895,0.916273922089,0.508392857143,0.554464285714,3.01,2.11175,2.32175
"462",1.01751710834,0.931250962263,0.494107142857,0.529464285714,3.01,2.09175,2.30175
"463",1.03861969568,0.92050369207,0.46375,0.547321428571,3.01,2.04925,2.25925
"464",1.01388182035,0.925846139499,0.499464285714,0.538392857143,3.01,2.09925,2.30925
"465",1.01388182035,0.925846139499,0.499464285714,0.538392857143,3.01,2.09925,2.30925
"466",1.00668861836,0.915222546389,0.510178571429,0.55625,3.01,2.11425,2.32425
"467",1.02696811164,0.909482838288,0.480357142857,0.566071428571,3.01,2.0725,2.2825
"468",1.02056648831,0.914697762819,0.489642857143,0.557142857143,3.01,2.0855,2.2955
"469",1.00847733304,0.910521060706,0.5075,0.564285714286,3.01,2.1105,2.3205
"470",1.01327846292,0.917855522645,0.500357142857,0.551785714286,3.01,2.1005,2.3105
"471",1.02363420049,0.912604632927,0.485178571429,0.560714285714,3.01,2.07925,2.28925
"472",1.01267582318,0.917327716134,0.50125,0.552678571429,3.01,2.10175,2.31175
"473",1.01424417983,0.919972836423,0.498928571429,0.548214285714,3.01,2.0985,2.3085
"474",1.01147269163,0.915222546389,0.503035714286,0.55625,3.01,2.10425,2.31425
"475",1.03319971426,0.905353517796,0.471428571429,0.573214285714,3.01,2.06,2.27
"476",1.01147269163,0.915222546389,0.503035714286,0.55625,3.01,2.10425,2.31425
"477",1.00788038895,0.91000165337,0.508392857143,0.565178571429,3.01,2.11175,2.32175
"478",1.01533281401,0.899736547297,0.497321428571,0.583035714286,3.01,2.09625,2.30625
"479",1.00907498465,0.904839987724,0.506607142857,0.574107142857,3.01,2.10925,2.31925
"480",1.01836909635,0.897711253999,0.492857142857,0.586607142857,3.01,2.09,2.3
"481",1.00395821291,0.890196929887,0.514285714286,0.6,3.01,2.12,2.33
"482",1.03752375358,0.93975364191,0.397142857143,0.446428571429,2.87,1.956,2.026
"483",1.01764089419,0.922730700882,0.397142857143,0.446428571429,2.815,1.956,1.971
"484",0.947083434905,0.855426740167,0.378571428571,0.464285714286,2.585,1.93,1.715
"485",0.977875175414,0.888684818825,0.397142857143,0.446428571429,2.705,1.956,1.861
"486",1.0093674519,0.869223945654,0.378571428571,0.464285714286,2.755,1.93,1.885
"487",0.999014965215,0.882133212173,0.392857142857,0.442857142857,2.755,1.95,1.905
"488",0.957757710014,0.91379953261,0.452857142857,0.392857142857,2.755,2.034,1.989
"489",0.964395634737,0.882133212173,0.442857142857,0.442857142857,2.755,2.02,1.975
"490",0.964873294784,0.860825646662,0.442142857143,0.478571428571,2.755,2.019,1.974
"491",1.03621233094,0.852588080665,0.342857142857,0.492857142857,2.755,1.88,1.835
"492",0.908195422923,0.828794924926,0.532142857143,0.535714285714,2.755,2.145,2.1
"493",0.971610564673,0.886521934622,0.432142857143,0.435714285714,2.755,2.005,1.96
"494",0.983878374833,0.918509839479,0.414285714286,0.385714285714,2.755,1.98,1.935
"495",0.965402263433,0.861463017568,0.378571428571,0.464285714286,2.635,1.93,1.765
"496",0.955500701757,0.874257022779,0.392857142857,0.442857142857,2.635,1.95,1.785
"497",0.916040495785,0.905640608212,0.452857142857,0.392857142857,2.635,2.034,1.869
"498",0.9223892913,0.874257022779,0.442857142857,0.442857142857,2.635,2.02,1.855
"499",0.922846145828,0.853139703388,0.442142857143,0.478571428571,2.635,2.019,1.854
"500",0.991077855546,0.844975687088,0.342857142857,0.492857142857,2.635,1.88,1.715
"501",0.868637001597,0.821394970239,0.532142857143,0.535714285714,2.635,2.145,1.98
"502",0.929289959315,0.878606560206,0.432142857143,0.435714285714,2.635,2.005,1.84
"503",0.941023418397,0.91030885877,0.414285714286,0.385714285714,2.635,1.98,1.815
"504",0.931054459943,0.833006281251,0.378571428571,0.464285714286,2.54125,1.93,1.67125
"505",0.921505183431,0.845377661666,0.392857142857,0.442857142857,2.54125,1.95,1.69125
"506",0.883448922168,0.875724552085,0.452857142857,0.392857142857,2.54125,2.034,1.77525
"507",0.88957183549,0.845377661666,0.442857142857,0.442857142857,2.54125,2.02,1.76125
"508",0.890012435706,0.824957911384,0.442142857143,0.478571428571,2.54125,2.019,1.76025
"509",0.955816546644,0.817063577304,0.342857142857,0.492857142857,2.54125,1.88,1.62125
"510",0.837731984937,0.794261803054,0.532142857143,0.535714285714,2.54125,2.145,1.88625
"511",0.896226986379,0.849583520679,0.432142857143,0.435714285714,2.54125,2.005,1.74625
"512",0.907542983682,0.880238596168,0.414285714286,0.385714285714,2.54125,1.98,1.72125
"513",1.06715590337,0.891569419757,0.360714285714,0.478571428571,2.875,1.905,1.98
"514",1.0601992156,0.895897426649,0.369642857143,0.471428571429,2.875,1.9175,1.9925
"515",1.0567547737,0.898077225741,0.374107142857,0.467857142857,2.875,1.92375,1.99875
"516",1.04628512399,0.905790772465,0.387857142857,0.455357142857,2.875,1.943,2.018
"517",1.07038672945,0.890493943979,0.356607142857,0.480357142857,2.875,1.89925,1.97425
"518",1.03933128625,0.911382073529,0.397142857143,0.446428571429,2.875,1.956,2.031
"519",1.05964659677,0.898077225741,0.370357142857,0.467857142857,2.875,1.9185,1.9935
"520",1.0472957671,0.899171107867,0.386517857143,0.466071428571,2.875,1.941125,2.016125
"521",1.07144449353,0.8840951851,0.355267857143,0.491071428571,2.875,1.897375,1.972375
"522",1.04132769671,0.898077225741,0.394464285714,0.467857142857,2.875,1.95225,2.02725
"523",1.00132101756,0.932095302473,0.450178571429,0.414285714286,2.875,2.03025,2.10525
"524",1.06172189367,0.885155251269,0.367678571429,0.489285714286,2.875,1.91475,1.98975
"525",1.02959331269,0.895897426649,0.410357142857,0.471428571429,2.875,1.9745,2.0495
"526",1.04279661242,0.887283028316,0.3925,0.485714285714,2.875,1.9495,2.0245
"527",1.01812044368,0.893728183485,0.42625,0.475,2.875,1.99675,2.07175
"528",1.00503373917,0.904680734753,0.444821428571,0.457142857143,2.875,2.02275,2.09775
"529",1.02453420482,0.889421059709,0.417321428571,0.482142857143,2.875,1.98425,2.05925
"530",1.01247936047,0.892647496443,0.434196428571,0.476785714286,2.875,2.007875,2.082875
"531",1.00596622548,0.898077225741,0.443482142857,0.467857142857,2.875,2.020875,2.095875
"532",1.01564078981,0.890493943979,0.429732142857,0.480357142857,2.875,2.001625,2.076625
"533",1.06715590337,0.891569419757,0.360714285714,0.478571428571,2.875,1.905,1.98
"534",1.07420448925,0.887283028316,0.351785714286,0.485714285714,2.875,1.8925,1.9675
"535",1.07776381493,0.885155251269,0.347321428571,0.489285714286,2.875,1.88625,1.96125
"536",1.00753556905,0.855426740167,0.378571428571,0.464285714286,2.75,1.93,1.88
"537",0.997201870904,0.868131097694,0.392857142857,0.442857142857,2.75,1.95,1.9
"538",0.956019492755,0.899294778124,0.452857142857,0.392857142857,2.75,2.034,1.984
"539",0.962645370427,0.868131097694,0.442857142857,0.442857142857,2.75,2.02,1.97
"540",0.963122163578,0.847161747509,0.442142857143,0.478571428571,2.75,2.019,1.969
"541",1.0343317278,0.839054936528,0.342857142857,0.492857142857,2.75,1.88,1.83
"542",0.906547155367,0.815639449927,0.532142857143,0.535714285714,2.75,2.145,2.095
"543",0.969847206116,0.872450157882,0.432142857143,0.435714285714,2.75,2.005,1.955
"544",0.982092751648,0.903930318218,0.414285714286,0.385714285714,2.75,1.98,1.93
"545",0.978225443403,0.85025278811,0.378571428571,0.464285714286,2.67,1.93,1.8
"546",0.968192361932,0.862880304765,0.392857142857,0.442857142857,2.67,1.95,1.82
"547",0.928208016602,0.893855495192,0.452857142857,0.392857142857,2.67,2.034,1.904
"548",0.934641141469,0.862880304765,0.442857142857,0.442857142857,2.67,2.02,1.89
"549",0.935104064273,0.842037785326,0.442142857143,0.478571428571,2.67,2.019,1.889
"550",1.00424207754,0.833980007476,0.342857142857,0.492857142857,2.67,1.88,1.75
"551",0.880174874484,0.810706146802,0.532142857143,0.535714285714,2.67,2.145,2.015
"552",0.941633469211,0.867173241604,0.432142857143,0.435714285714,2.67,2.005,1.875
"553",0.953522780691,0.898462997745,0.414285714286,0.385714285714,2.67,1.98,1.85
"554",1.03560520709,0.86424162145,0.360714285714,0.478571428571,2.79,1.905,1.895
"555",1.02885419531,0.868436969127,0.369642857143,0.471428571429,2.79,1.9175,1.9075
"556",1.02551158909,0.870549954454,0.374107142857,0.467857142857,2.79,1.92375,1.91375
"557",1.01535147685,0.878027070627,0.387857142857,0.455357142857,2.79,1.943,1.933
"558",1.0387405131,0.863199110447,0.356607142857,0.480357142857,2.79,1.89925,1.88925
"559",1.00860323083,0.883446990816,0.397142857143,0.446428571429,2.79,1.956,1.946
"560",1.02831791478,0.870549954454,0.370357142857,0.467857142857,2.79,1.9185,1.9085
"561",1.01633224007,0.871610307626,0.386517857143,0.466071428571,2.79,1.941125,1.931125
"562",1.03976700416,0.856996482109,0.355267857143,0.491071428571,2.79,1.897375,1.887375
"563",1.01054061699,0.870549954454,0.394464285714,0.467857142857,2.79,1.95225,1.94225
"564",0.999153162578,0.868436969127,0.410357142857,0.471428571429,2.79,1.9745,1.9645
"565",1.01196610388,0.860086613655,0.3925,0.485714285714,2.79,1.9495,1.9395
"566",0.988019491429,0.866334216175,0.42625,0.475,2.79,1.99675,1.98675
"567",0.975319698188,0.87695105706,0.444821428571,0.457142857143,2.79,2.02275,2.01275
"568",0.994243628328,0.862159111519,0.417321428571,0.482142857143,2.79,1.98425,1.97425
"569",0.982545188077,0.865286653641,0.434196428571,0.476785714286,2.79,2.007875,1.997875
"570",0.976224615333,0.870549954454,0.443482142857,0.467857142857,2.79,2.020875,2.010875
"571",0.985613149072,0.863199110447,0.429732142857,0.480357142857,2.79,2.001625,1.991625
"572",1.03560520709,0.86424162145,0.360714285714,0.478571428571,2.79,1.905,1.895
"573",1.04244540001,0.860086613655,0.351785714286,0.485714285714,2.79,1.8925,1.8825
"574",1.04589949344,0.858024055828,0.347321428571,0.489285714286,2.79,1.88625,1.87625
"575",0.955326907743,0.831281630566,0.378571428571,0.464285714286,2.6075,1.93,1.7375
"576",0.945528683048,0.843627397356,0.392857142857,0.442857142857,2.6075,1.95,1.7575
"577",0.906480300857,0.873911457774,0.452857142857,0.392857142857,2.6075,2.034,1.8415
"578",0.912762837596,0.843627397356,0.442857142857,0.442857142857,2.6075,2.02,1.8275
"579",0.913214924192,0.82324992399,0.442142857143,0.478571428571,2.6075,2.019,1.8265
"580",0.980734538268,0.815371934287,0.342857142857,0.492857142857,2.6075,1.88,1.6875
"581",0.859571530044,0.792617368679,0.532142857143,0.535714285714,2.6075,2.145,1.9525
"582",0.919591487254,0.847824548587,0.432142857143,0.435714285714,2.6075,2.005,1.8125
"583",0.931202490881,0.87841615601,0.414285714286,0.385714285714,2.6075,1.98,1.7875
"584",1.01704597399,0.819833949202,0.360714285714,0.478571428571,2.74,1.905,1.845
"585",1.01041594808,0.823813725654,0.369642857143,0.471428571429,2.74,1.9175,1.8575
"586",1.0071332452,0.825818138612,0.374107142857,0.467857142857,2.74,1.92375,1.86375
"587",1.00387180334,0.827832329194,0.378571428571,0.464285714286,2.74,1.93,1.87
"588",0.993575682283,0.840126868736,0.392857142857,0.442857142857,2.74,1.95,1.89
"589",0.997155213819,0.83291105514,0.387857142857,0.455357142857,2.74,1.943,1.883
"590",1.02012509172,0.818845005958,0.356607142857,0.480357142857,2.74,1.89925,1.83925
"591",0.990527904116,0.838052481406,0.397142857143,0.446428571429,2.74,1.956,1.896
"592",1.00988927832,0.825818138612,0.370357142857,0.467857142857,2.74,1.9185,1.8585
"593",0.977534097099,0.848528137424,0.415714285714,0.428571428571,2.74,1.982,1.922
"594",0.990021758023,0.840126868736,0.397857142857,0.442857142857,2.74,1.957,1.897
"595",0.964876783093,0.859268999923,0.434285714286,0.410714285714,2.74,2.008,1.948
"596",0.970920862165,0.85494018884,0.425357142857,0.417857142857,2.74,1.9955,1.9355
"597",0.958670252574,0.864742050878,0.443571428571,0.401785714286,2.74,2.021,1.961
"598",0.961644164512,0.86254448531,0.439107142857,0.405357142857,2.74,2.01475,1.95475
"599",0.952543058236,0.870285269153,0.452857142857,0.392857142857,2.74,2.034,1.974
"600",0.998118400645,0.826824007234,0.386517857143,0.466071428571,2.74,1.941125,1.881125
"601",0.953421950151,0.863641870152,0.451517857143,0.403571428571,2.74,2.032125,1.972125
"602",1.02113318688,0.812961089747,0.355267857143,0.491071428571,2.74,1.897375,1.837375
"603",0.992430570086,0.825818138612,0.394464285714,0.467857142857,2.74,1.95225,1.89225
"604",0.954302465436,0.857099128711,0.450178571429,0.414285714286,2.74,2.03025,1.97025
"605",1.01186712649,0.813935863236,0.367678571429,0.489285714286,2.74,1.91475,1.85475
"606",0.981247191923,0.823813725654,0.410357142857,0.471428571429,2.74,1.9745,1.9145
"607",0.956068384136,0.844306604402,0.4475,0.435714285714,2.74,2.0265,1.9665
"608",0.993830510619,0.815892439831,0.3925,0.485714285714,2.74,1.9495,1.8895
"609",0.97031304893,0.821819019297,0.42625,0.475,2.74,1.99675,1.93675
"610",0.957840850551,0.831890330808,0.444821428571,0.457142857143,2.74,2.02275,1.96275
"611",0.976425642158,0.81785844571,0.417321428571,0.482142857143,2.74,1.98425,1.92425
"612",0.964936851373,0.820825284086,0.434196428571,0.476785714286,2.74,2.007875,1.947875
"613",0.958729550542,0.825818138612,0.443482142857,0.467857142857,2.74,2.020875,1.960875
"614",0.967949830988,0.818845005958,0.429732142857,0.480357142857,2.74,2.001625,1.941625
"615",0.959619901165,0.819833949202,0.442142857143,0.478571428571,2.74,2.019,1.959
"616",1.01704597399,0.819833949202,0.360714285714,0.478571428571,2.74,1.905,1.845
"617",1.0237635828,0.815892439831,0.351785714286,0.485714285714,2.74,1.8925,1.8325
"618",1.02715577492,0.813935863236,0.347321428571,0.489285714286,2.74,1.88625,1.82625
"619",1.03057052152,0.811988648252,0.342857142857,0.492857142857,2.74,1.88,1.82
"620",0.966320489003,0.844306604402,0.432142857143,0.435714285714,2.74,2.005,1.945
"621",0.978521505278,0.874771275695,0.414285714286,0.385714285714,2.74,1.98,1.92
"622",0.998600268112,0.82552179239,0.342857142857,0.492857142857,2.655,1.88,1.735
"623",0.907514765284,0.83559325728,0.378571428571,0.464285714286,2.477,1.93,1.607
"624",0.898206921538,0.848003058131,0.392857142857,0.442857142857,2.477,1.95,1.627
"625",0.861112830383,0.878444193551,0.452857142857,0.392857142857,2.477,2.034,1.711
"626",0.867080939108,0.848003058131,0.442857142857,0.442857142857,2.477,2.02,1.697
"627",0.867510399702,0.827519892476,0.442142857143,0.478571428571,2.477,2.019,1.696
"628",0.931650796276,0.81960104183,0.342857142857,0.492857142857,2.477,1.88,1.557
"629",0.816551746853,0.796728454616,0.532142857143,0.535714285714,2.477,2.145,1.822
"630",0.873567828927,0.852221978818,0.432142857143,0.435714285714,2.477,2.005,1.682
"631",0.884597725757,0.882972256404,0.414285714286,0.385714285714,2.477,1.98,1.657
"632",0.908247518426,0.836455582623,0.378571428571,0.464285714286,2.479,1.93,1.609
"633",0.898932159262,0.848878190286,0.392857142857,0.442857142857,2.479,1.95,1.629
"634",0.861808117287,0.879350740706,0.452857142857,0.392857142857,2.479,2.034,1.713
